dataset_id,dataset_name,dataset_title,extra_key,extra_value
6721ba3e-870b-4a55-a799-7a2d2bdb1de7,pai-jutgs-teritorijas-komunlie-notekdei,Īpaši jutīgās teritorijas (komunālie notekūdeņi),resource-type,dataset
6721ba3e-870b-4a55-a799-7a2d2bdb1de7,pai-jutgs-teritorijas-komunlie-notekdei,Īpaši jutīgās teritorijas (komunālie notekūdeņi),responsible-party,"[{""name"": ""Valsts sabiedr\u012bba ar ierobe\u017eotu atbild\u012bbu \""Latvijas Vides, \u0123eolo\u0123ijas un meteorolo\u0123ijas centrs\"""", ""roles"": [""pointOfContact""]}]"
6721ba3e-870b-4a55-a799-7a2d2bdb1de7,pai-jutgs-teritorijas-komunlie-notekdei,Īpaši jutīgās teritorijas (komunālie notekūdeņi),spatial,"{""type"": ""Polygon"", ""coordinates"": [[[28.5, 55.6], [20.7, 55.6], [20.7, 58.1], [28.5, 58.1], [28.5, 55.6]]]}"
6721ba3e-870b-4a55-a799-7a2d2bdb1de7,pai-jutgs-teritorijas-komunlie-notekdei,Īpaši jutīgās teritorijas (komunālie notekūdeņi),spatial-data-service-type,
6721ba3e-870b-4a55-a799-7a2d2bdb1de7,pai-jutgs-teritorijas-komunlie-notekdei,Īpaši jutīgās teritorijas (komunālie notekūdeņi),spatial-reference-system,
6721ba3e-870b-4a55-a799-7a2d2bdb1de7,pai-jutgs-teritorijas-komunlie-notekdei,Īpaši jutīgās teritorijas (komunālie notekūdeņi),spatial_harvester,true
6721ba3e-870b-4a55-a799-7a2d2bdb1de7,pai-jutgs-teritorijas-komunlie-notekdei,Īpaši jutīgās teritorijas (komunālie notekūdeņi),harvest_object_id,eb2fb1eb-19c3-40b2-8653-952594592ade
6721ba3e-870b-4a55-a799-7a2d2bdb1de7,pai-jutgs-teritorijas-komunlie-notekdei,Īpaši jutīgās teritorijas (komunālie notekūdeņi),harvest_source_id,8497a799-fa2d-4134-b0a5-69796e672cd7
6721ba3e-870b-4a55-a799-7a2d2bdb1de7,pai-jutgs-teritorijas-komunlie-notekdei,Īpaši jutīgās teritorijas (komunālie notekūdeņi),harvest_source_title,Geoprodukti
02b63146-d9b7-4666-ba74-ee4bea5b9abf,bioloisko-elementu-kvalittes-novrtjums-virszemes-dei-wms1,Bioloģisko elementu kvalitātes novērtējums (virszemes ūdeņi) WMS,access_constraints,[]
02b63146-d9b7-4666-ba74-ee4bea5b9abf,bioloisko-elementu-kvalittes-novrtjums-virszemes-dei-wms1,Bioloģisko elementu kvalitātes novērtējums (virszemes ūdeņi) WMS,bbox-east-long,20.700
02b63146-d9b7-4666-ba74-ee4bea5b9abf,bioloisko-elementu-kvalittes-novrtjums-virszemes-dei-wms1,Bioloģisko elementu kvalitātes novērtējums (virszemes ūdeņi) WMS,bbox-north-lat,58.100
02b63146-d9b7-4666-ba74-ee4bea5b9abf,bioloisko-elementu-kvalittes-novrtjums-virszemes-dei-wms1,Bioloģisko elementu kvalitātes novērtējums (virszemes ūdeņi) WMS,bbox-south-lat,55.600
02b63146-d9b7-4666-ba74-ee4bea5b9abf,bioloisko-elementu-kvalittes-novrtjums-virszemes-dei-wms1,Bioloģisko elementu kvalitātes novērtējums (virszemes ūdeņi) WMS,bbox-west-long,28.500
02b63146-d9b7-4666-ba74-ee4bea5b9abf,bioloisko-elementu-kvalittes-novrtjums-virszemes-dei-wms1,Bioloģisko elementu kvalitātes novērtējums (virszemes ūdeņi) WMS,contact-email,anete.kublina@lvgmc.lv
02b63146-d9b7-4666-ba74-ee4bea5b9abf,bioloisko-elementu-kvalittes-novrtjums-virszemes-dei-wms1,Bioloģisko elementu kvalitātes novērtējums (virszemes ūdeņi) WMS,coupled-resource,"[{""title"": [], ""href"": [""https://geolatvija.lv/geonetwork/srv/api/records/dcfaeb1e-3f39-4463-aaa4-fad004d95e1f/formatters/xml""], ""uuid"": [""dcfaeb1e-3f39-4463-aaa4-fad004d95e1f""]}]"
02b63146-d9b7-4666-ba74-ee4bea5b9abf,bioloisko-elementu-kvalittes-novrtjums-virszemes-dei-wms1,Bioloģisko elementu kvalitātes novērtējums (virszemes ūdeņi) WMS,dataset-reference-date,"[{""type"": ""publication"", ""value"": ""2024-07-11""}, {""type"": ""revision"", ""value"": ""2023-11-03""}, {""type"": ""creation"", ""value"": ""2024-07-11""}]"
02b63146-d9b7-4666-ba74-ee4bea5b9abf,bioloisko-elementu-kvalittes-novrtjums-virszemes-dei-wms1,Bioloģisko elementu kvalitātes novērtējums (virszemes ūdeņi) WMS,frequency-of-update,
02b63146-d9b7-4666-ba74-ee4bea5b9abf,bioloisko-elementu-kvalittes-novrtjums-virszemes-dei-wms1,Bioloģisko elementu kvalitātes novērtējums (virszemes ūdeņi) WMS,graphic-preview-description,large_thumbnail
02b63146-d9b7-4666-ba74-ee4bea5b9abf,bioloisko-elementu-kvalittes-novrtjums-virszemes-dei-wms1,Bioloģisko elementu kvalitātes novērtējums (virszemes ūdeņi) WMS,graphic-preview-file,
02b63146-d9b7-4666-ba74-ee4bea5b9abf,bioloisko-elementu-kvalittes-novrtjums-virszemes-dei-wms1,Bioloģisko elementu kvalitātes novērtējums (virszemes ūdeņi) WMS,graphic-preview-type,png
02b63146-d9b7-4666-ba74-ee4bea5b9abf,bioloisko-elementu-kvalittes-novrtjums-virszemes-dei-wms1,Bioloģisko elementu kvalitātes novērtējums (virszemes ūdeņi) WMS,guid,356d34a2-4a00-4498-a214-0e84e121b7b1
02b63146-d9b7-4666-ba74-ee4bea5b9abf,bioloisko-elementu-kvalittes-novrtjums-virszemes-dei-wms1,Bioloģisko elementu kvalitātes novērtējums (virszemes ūdeņi) WMS,licence,[]
02b63146-d9b7-4666-ba74-ee4bea5b9abf,bioloisko-elementu-kvalittes-novrtjums-virszemes-dei-wms1,Bioloģisko elementu kvalitātes novērtējums (virszemes ūdeņi) WMS,lineage,PostGIS datubāzes skats. Ūdens kvalitātes mērījumu telpiskā vizualizācija sasaistot tos ar telpiskajiem virszemes un jūras piekrastes ūdeņu datiem. Atjaunošana - pēc analīžu rezultātu ievades datu bāzē. Koordinātu sistēma - LKS-92TM
02b63146-d9b7-4666-ba74-ee4bea5b9abf,bioloisko-elementu-kvalittes-novrtjums-virszemes-dei-wms1,Bioloģisko elementu kvalitātes novērtējums (virszemes ūdeņi) WMS,metadata-date,2024-07-11T11:58:21.834Z
02b63146-d9b7-4666-ba74-ee4bea5b9abf,bioloisko-elementu-kvalittes-novrtjums-virszemes-dei-wms1,Bioloģisko elementu kvalitātes novērtējums (virszemes ūdeņi) WMS,metadata-language,lav
02b63146-d9b7-4666-ba74-ee4bea5b9abf,bioloisko-elementu-kvalittes-novrtjums-virszemes-dei-wms1,Bioloģisko elementu kvalitātes novērtējums (virszemes ūdeņi) WMS,progress,
02b63146-d9b7-4666-ba74-ee4bea5b9abf,bioloisko-elementu-kvalittes-novrtjums-virszemes-dei-wms1,Bioloģisko elementu kvalitātes novērtējums (virszemes ūdeņi) WMS,resource-type,service
02b63146-d9b7-4666-ba74-ee4bea5b9abf,bioloisko-elementu-kvalittes-novrtjums-virszemes-dei-wms1,Bioloģisko elementu kvalitātes novērtējums (virszemes ūdeņi) WMS,responsible-party,"[{""name"": ""Valsts sabiedr\u012bba ar ierobe\u017eotu atbild\u012bbu \""Latvijas Vides, \u0123eolo\u0123ijas un meteorolo\u0123ijas centrs\"""", ""roles"": [""pointOfContact""]}]"
02b63146-d9b7-4666-ba74-ee4bea5b9abf,bioloisko-elementu-kvalittes-novrtjums-virszemes-dei-wms1,Bioloģisko elementu kvalitātes novērtējums (virszemes ūdeņi) WMS,spatial,"{""type"": ""Polygon"", ""coordinates"": [[[28.5, 55.6], [20.7, 55.6], [20.7, 58.1], [28.5, 58.1], [28.5, 55.6]]]}"
02b63146-d9b7-4666-ba74-ee4bea5b9abf,bioloisko-elementu-kvalittes-novrtjums-virszemes-dei-wms1,Bioloģisko elementu kvalitātes novērtējums (virszemes ūdeņi) WMS,spatial-data-service-type,view
02b63146-d9b7-4666-ba74-ee4bea5b9abf,bioloisko-elementu-kvalittes-novrtjums-virszemes-dei-wms1,Bioloģisko elementu kvalitātes novērtējums (virszemes ūdeņi) WMS,spatial-reference-system,
02b63146-d9b7-4666-ba74-ee4bea5b9abf,bioloisko-elementu-kvalittes-novrtjums-virszemes-dei-wms1,Bioloģisko elementu kvalitātes novērtējums (virszemes ūdeņi) WMS,spatial_harvester,true
02b63146-d9b7-4666-ba74-ee4bea5b9abf,bioloisko-elementu-kvalittes-novrtjums-virszemes-dei-wms1,Bioloģisko elementu kvalitātes novērtējums (virszemes ūdeņi) WMS,harvest_object_id,c4282f0d-c3a3-4c65-9e23-652fe503582a
02b63146-d9b7-4666-ba74-ee4bea5b9abf,bioloisko-elementu-kvalittes-novrtjums-virszemes-dei-wms1,Bioloģisko elementu kvalitātes novērtējums (virszemes ūdeņi) WMS,harvest_source_id,8497a799-fa2d-4134-b0a5-69796e672cd7
02b63146-d9b7-4666-ba74-ee4bea5b9abf,bioloisko-elementu-kvalittes-novrtjums-virszemes-dei-wms1,Bioloģisko elementu kvalitātes novērtējums (virszemes ūdeņi) WMS,harvest_source_title,Geoprodukti
2aabc1e9-c3e2-4a5f-a0b4-e98508335f39,topogrfisks-informcijas-izsniegana-no-datubzes-rga-pcapmaksa,Topogrāfiskās informācijas izsniegšana no datubāzes. Rīga. Pēcapmaksa.,access_constraints,[]
2aabc1e9-c3e2-4a5f-a0b4-e98508335f39,topogrfisks-informcijas-izsniegana-no-datubzes-rga-pcapmaksa,Topogrāfiskās informācijas izsniegšana no datubāzes. Rīga. Pēcapmaksa.,bbox-east-long,20.700
2aabc1e9-c3e2-4a5f-a0b4-e98508335f39,topogrfisks-informcijas-izsniegana-no-datubzes-rga-pcapmaksa,Topogrāfiskās informācijas izsniegšana no datubāzes. Rīga. Pēcapmaksa.,bbox-north-lat,58.100
2aabc1e9-c3e2-4a5f-a0b4-e98508335f39,topogrfisks-informcijas-izsniegana-no-datubzes-rga-pcapmaksa,Topogrāfiskās informācijas izsniegšana no datubāzes. Rīga. Pēcapmaksa.,bbox-south-lat,55.600
2aabc1e9-c3e2-4a5f-a0b4-e98508335f39,topogrfisks-informcijas-izsniegana-no-datubzes-rga-pcapmaksa,Topogrāfiskās informācijas izsniegšana no datubāzes. Rīga. Pēcapmaksa.,bbox-west-long,28.500
2aabc1e9-c3e2-4a5f-a0b4-e98508335f39,topogrfisks-informcijas-izsniegana-no-datubzes-rga-pcapmaksa,Topogrāfiskās informācijas izsniegšana no datubāzes. Rīga. Pēcapmaksa.,contact-email,geo@riga.lv
2aabc1e9-c3e2-4a5f-a0b4-e98508335f39,topogrfisks-informcijas-izsniegana-no-datubzes-rga-pcapmaksa,Topogrāfiskās informācijas izsniegšana no datubāzes. Rīga. Pēcapmaksa.,coupled-resource,[]
2aabc1e9-c3e2-4a5f-a0b4-e98508335f39,topogrfisks-informcijas-izsniegana-no-datubzes-rga-pcapmaksa,Topogrāfiskās informācijas izsniegšana no datubāzes. Rīga. Pēcapmaksa.,dataset-reference-date,"[{""type"": ""publication"", ""value"": ""2024-03-04""}, {""type"": ""revision"", ""value"": ""2024-03-04""}, {""type"": ""creation"", ""value"": ""2025-09-12""}]"
2aabc1e9-c3e2-4a5f-a0b4-e98508335f39,topogrfisks-informcijas-izsniegana-no-datubzes-rga-pcapmaksa,Topogrāfiskās informācijas izsniegšana no datubāzes. Rīga. Pēcapmaksa.,frequency-of-update,
2aabc1e9-c3e2-4a5f-a0b4-e98508335f39,topogrfisks-informcijas-izsniegana-no-datubzes-rga-pcapmaksa,Topogrāfiskās informācijas izsniegšana no datubāzes. Rīga. Pēcapmaksa.,guid,b89fec68-c93e-4e1e-9fb7-4899b8ce027d
2aabc1e9-c3e2-4a5f-a0b4-e98508335f39,topogrfisks-informcijas-izsniegana-no-datubzes-rga-pcapmaksa,Topogrāfiskās informācijas izsniegšana no datubāzes. Rīga. Pēcapmaksa.,licence,[]
2aabc1e9-c3e2-4a5f-a0b4-e98508335f39,topogrfisks-informcijas-izsniegana-no-datubzes-rga-pcapmaksa,Topogrāfiskās informācijas izsniegšana no datubāzes. Rīga. Pēcapmaksa.,lineage,
2aabc1e9-c3e2-4a5f-a0b4-e98508335f39,topogrfisks-informcijas-izsniegana-no-datubzes-rga-pcapmaksa,Topogrāfiskās informācijas izsniegšana no datubāzes. Rīga. Pēcapmaksa.,metadata-date,2025-09-12T07:09:38.831Z
2aabc1e9-c3e2-4a5f-a0b4-e98508335f39,topogrfisks-informcijas-izsniegana-no-datubzes-rga-pcapmaksa,Topogrāfiskās informācijas izsniegšana no datubāzes. Rīga. Pēcapmaksa.,metadata-language,lav
2aabc1e9-c3e2-4a5f-a0b4-e98508335f39,topogrfisks-informcijas-izsniegana-no-datubzes-rga-pcapmaksa,Topogrāfiskās informācijas izsniegšana no datubāzes. Rīga. Pēcapmaksa.,progress,
2aabc1e9-c3e2-4a5f-a0b4-e98508335f39,topogrfisks-informcijas-izsniegana-no-datubzes-rga-pcapmaksa,Topogrāfiskās informācijas izsniegšana no datubāzes. Rīga. Pēcapmaksa.,resource-type,dataset
2aabc1e9-c3e2-4a5f-a0b4-e98508335f39,topogrfisks-informcijas-izsniegana-no-datubzes-rga-pcapmaksa,Topogrāfiskās informācijas izsniegšana no datubāzes. Rīga. Pēcapmaksa.,responsible-party,"[{""name"": ""R\u012bgas valstspils\u0113tas pa\u0161vald\u012bbas Pils\u0113tas att\u012bst\u012bbas departaments"", ""roles"": [""pointOfContact""]}]"
2aabc1e9-c3e2-4a5f-a0b4-e98508335f39,topogrfisks-informcijas-izsniegana-no-datubzes-rga-pcapmaksa,Topogrāfiskās informācijas izsniegšana no datubāzes. Rīga. Pēcapmaksa.,spatial,"{""type"": ""Polygon"", ""coordinates"": [[[28.5, 55.6], [20.7, 55.6], [20.7, 58.1], [28.5, 58.1], [28.5, 55.6]]]}"
2aabc1e9-c3e2-4a5f-a0b4-e98508335f39,topogrfisks-informcijas-izsniegana-no-datubzes-rga-pcapmaksa,Topogrāfiskās informācijas izsniegšana no datubāzes. Rīga. Pēcapmaksa.,spatial-data-service-type,
2aabc1e9-c3e2-4a5f-a0b4-e98508335f39,topogrfisks-informcijas-izsniegana-no-datubzes-rga-pcapmaksa,Topogrāfiskās informācijas izsniegšana no datubāzes. Rīga. Pēcapmaksa.,spatial-reference-system,
2aabc1e9-c3e2-4a5f-a0b4-e98508335f39,topogrfisks-informcijas-izsniegana-no-datubzes-rga-pcapmaksa,Topogrāfiskās informācijas izsniegšana no datubāzes. Rīga. Pēcapmaksa.,spatial_harvester,true
2aabc1e9-c3e2-4a5f-a0b4-e98508335f39,topogrfisks-informcijas-izsniegana-no-datubzes-rga-pcapmaksa,Topogrāfiskās informācijas izsniegšana no datubāzes. Rīga. Pēcapmaksa.,harvest_object_id,d4a947a5-59a0-4b31-84f6-da6cb2c57970
2aabc1e9-c3e2-4a5f-a0b4-e98508335f39,topogrfisks-informcijas-izsniegana-no-datubzes-rga-pcapmaksa,Topogrāfiskās informācijas izsniegšana no datubāzes. Rīga. Pēcapmaksa.,harvest_source_id,8497a799-fa2d-4134-b0a5-69796e672cd7
2aabc1e9-c3e2-4a5f-a0b4-e98508335f39,topogrfisks-informcijas-izsniegana-no-datubzes-rga-pcapmaksa,Topogrāfiskās informācijas izsniegšana no datubāzes. Rīga. Pēcapmaksa.,harvest_source_title,Geoprodukti
eb726001-52a3-4287-a3f1-9f9ffb907600,lv_art17-species-distribution-sensitive-data,LV_Art17 species distribution sensitive (data),access_constraints,[]
eb726001-52a3-4287-a3f1-9f9ffb907600,lv_art17-species-distribution-sensitive-data,LV_Art17 species distribution sensitive (data),bbox-east-long,20.700
eb726001-52a3-4287-a3f1-9f9ffb907600,lv_art17-species-distribution-sensitive-data,LV_Art17 species distribution sensitive (data),bbox-north-lat,58.100
eb726001-52a3-4287-a3f1-9f9ffb907600,lv_art17-species-distribution-sensitive-data,LV_Art17 species distribution sensitive (data),bbox-south-lat,55.600
eb726001-52a3-4287-a3f1-9f9ffb907600,lv_art17-species-distribution-sensitive-data,LV_Art17 species distribution sensitive (data),bbox-west-long,28.500
eb726001-52a3-4287-a3f1-9f9ffb907600,lv_art17-species-distribution-sensitive-data,LV_Art17 species distribution sensitive (data),contact-email,ozols.palidziba@daba.gov.lv
eb726001-52a3-4287-a3f1-9f9ffb907600,lv_art17-species-distribution-sensitive-data,LV_Art17 species distribution sensitive (data),coupled-resource,[]
eb726001-52a3-4287-a3f1-9f9ffb907600,lv_art17-species-distribution-sensitive-data,LV_Art17 species distribution sensitive (data),dataset-reference-date,"[{""type"": ""publication"", ""value"": ""2019-12-13""}, {""type"": ""revision"", ""value"": ""2019-12-13""}, {""type"": ""creation"", ""value"": ""2024-11-20""}]"
eb726001-52a3-4287-a3f1-9f9ffb907600,lv_art17-species-distribution-sensitive-data,LV_Art17 species distribution sensitive (data),frequency-of-update,
eb726001-52a3-4287-a3f1-9f9ffb907600,lv_art17-species-distribution-sensitive-data,LV_Art17 species distribution sensitive (data),guid,7d127c05-8fda-4f77-91f8-14150c2db077
eb726001-52a3-4287-a3f1-9f9ffb907600,lv_art17-species-distribution-sensitive-data,LV_Art17 species distribution sensitive (data),licence,[]
eb726001-52a3-4287-a3f1-9f9ffb907600,lv_art17-species-distribution-sensitive-data,LV_Art17 species distribution sensitive (data),lineage,LV Art17 report.
eb726001-52a3-4287-a3f1-9f9ffb907600,lv_art17-species-distribution-sensitive-data,LV_Art17 species distribution sensitive (data),metadata-date,2024-11-20T09:11:58.755Z
eb726001-52a3-4287-a3f1-9f9ffb907600,lv_art17-species-distribution-sensitive-data,LV_Art17 species distribution sensitive (data),metadata-language,lav
eb726001-52a3-4287-a3f1-9f9ffb907600,lv_art17-species-distribution-sensitive-data,LV_Art17 species distribution sensitive (data),progress,
eb726001-52a3-4287-a3f1-9f9ffb907600,lv_art17-species-distribution-sensitive-data,LV_Art17 species distribution sensitive (data),resource-type,dataset
eb726001-52a3-4287-a3f1-9f9ffb907600,lv_art17-species-distribution-sensitive-data,LV_Art17 species distribution sensitive (data),responsible-party,"[{""name"": ""Dabas aizsardz\u012bbas p\u0101rvalde"", ""roles"": [""pointOfContact""]}]"
eb726001-52a3-4287-a3f1-9f9ffb907600,lv_art17-species-distribution-sensitive-data,LV_Art17 species distribution sensitive (data),spatial,"{""type"": ""Polygon"", ""coordinates"": [[[28.5, 55.6], [20.7, 55.6], [20.7, 58.1], [28.5, 58.1], [28.5, 55.6]]]}"
eb726001-52a3-4287-a3f1-9f9ffb907600,lv_art17-species-distribution-sensitive-data,LV_Art17 species distribution sensitive (data),spatial-data-service-type,
eb726001-52a3-4287-a3f1-9f9ffb907600,lv_art17-species-distribution-sensitive-data,LV_Art17 species distribution sensitive (data),spatial-reference-system,
eb726001-52a3-4287-a3f1-9f9ffb907600,lv_art17-species-distribution-sensitive-data,LV_Art17 species distribution sensitive (data),spatial_harvester,true
eb726001-52a3-4287-a3f1-9f9ffb907600,lv_art17-species-distribution-sensitive-data,LV_Art17 species distribution sensitive (data),harvest_object_id,169080c9-b3fa-43bf-a42b-d5ba259578e8
eb726001-52a3-4287-a3f1-9f9ffb907600,lv_art17-species-distribution-sensitive-data,LV_Art17 species distribution sensitive (data),harvest_source_id,8497a799-fa2d-4134-b0a5-69796e672cd7
eb726001-52a3-4287-a3f1-9f9ffb907600,lv_art17-species-distribution-sensitive-data,LV_Art17 species distribution sensitive (data),harvest_source_title,Geoprodukti
6c202b46-967a-4d57-a8b6-35c27ddf2671,pldu-riska-karu-atvrtie-dati-un-servisi-wms2,Plūdu riska karšu atvērtie dati un servisi WMS,access_constraints,[]
6c202b46-967a-4d57-a8b6-35c27ddf2671,pldu-riska-karu-atvrtie-dati-un-servisi-wms2,Plūdu riska karšu atvērtie dati un servisi WMS,bbox-east-long,20.700
6c202b46-967a-4d57-a8b6-35c27ddf2671,pldu-riska-karu-atvrtie-dati-un-servisi-wms2,Plūdu riska karšu atvērtie dati un servisi WMS,bbox-north-lat,58.100
6c202b46-967a-4d57-a8b6-35c27ddf2671,pldu-riska-karu-atvrtie-dati-un-servisi-wms2,Plūdu riska karšu atvērtie dati un servisi WMS,bbox-south-lat,55.600
6c202b46-967a-4d57-a8b6-35c27ddf2671,pldu-riska-karu-atvrtie-dati-un-servisi-wms2,Plūdu riska karšu atvērtie dati un servisi WMS,bbox-west-long,28.500
6c202b46-967a-4d57-a8b6-35c27ddf2671,pldu-riska-karu-atvrtie-dati-un-servisi-wms2,Plūdu riska karšu atvērtie dati un servisi WMS,contact-email,emils.rubins@lvgmc.lv
6c202b46-967a-4d57-a8b6-35c27ddf2671,pldu-riska-karu-atvrtie-dati-un-servisi-wms2,Plūdu riska karšu atvērtie dati un servisi WMS,coupled-resource,"[{""title"": [], ""href"": [""https://geolatvija.lv/geonetwork/srv/api/records/2d32b105-855e-46a4-8f95-18583c24b7f2/formatters/xml""], ""uuid"": [""2d32b105-855e-46a4-8f95-18583c24b7f2""]}]"
6c202b46-967a-4d57-a8b6-35c27ddf2671,pldu-riska-karu-atvrtie-dati-un-servisi-wms2,Plūdu riska karšu atvērtie dati un servisi WMS,dataset-reference-date,"[{""type"": ""publication"", ""value"": ""2024-07-02""}, {""type"": ""revision"", ""value"": ""2024-07-02""}, {""type"": ""creation"", ""value"": ""2024-07-02""}]"
6c202b46-967a-4d57-a8b6-35c27ddf2671,pldu-riska-karu-atvrtie-dati-un-servisi-wms2,Plūdu riska karšu atvērtie dati un servisi WMS,frequency-of-update,
6c202b46-967a-4d57-a8b6-35c27ddf2671,pldu-riska-karu-atvrtie-dati-un-servisi-wms2,Plūdu riska karšu atvērtie dati un servisi WMS,graphic-preview-description,large_thumbnail
6c202b46-967a-4d57-a8b6-35c27ddf2671,pldu-riska-karu-atvrtie-dati-un-servisi-wms2,Plūdu riska karšu atvērtie dati un servisi WMS,graphic-preview-file,
6c202b46-967a-4d57-a8b6-35c27ddf2671,pldu-riska-karu-atvrtie-dati-un-servisi-wms2,Plūdu riska karšu atvērtie dati un servisi WMS,graphic-preview-type,png
6c202b46-967a-4d57-a8b6-35c27ddf2671,pldu-riska-karu-atvrtie-dati-un-servisi-wms2,Plūdu riska karšu atvērtie dati un servisi WMS,guid,716ffdf6-0abb-4219-89a9-4ec5b2b1d974
6c202b46-967a-4d57-a8b6-35c27ddf2671,pldu-riska-karu-atvrtie-dati-un-servisi-wms2,Plūdu riska karšu atvērtie dati un servisi WMS,licence,[]
6c202b46-967a-4d57-a8b6-35c27ddf2671,pldu-riska-karu-atvrtie-dati-un-servisi-wms2,Plūdu riska karšu atvērtie dati un servisi WMS,lineage,"Pamatdati reljefam hidrogrāfiskajiem slāņiem ņemti no Latvijas Ģeotelpiskās informācijas aģentūras. Precizitāte dažāda - izmantoti LiDAR augstas precizitātes dati, kas ir plus – mīnus 0.1m, bet sliktākajās vietās var sasniegt plus – mīnuss 0.2m vertikālo"
6c202b46-967a-4d57-a8b6-35c27ddf2671,pldu-riska-karu-atvrtie-dati-un-servisi-wms2,Plūdu riska karšu atvērtie dati un servisi WMS,metadata-date,2024-07-02T10:01:51.496Z
6c202b46-967a-4d57-a8b6-35c27ddf2671,pldu-riska-karu-atvrtie-dati-un-servisi-wms2,Plūdu riska karšu atvērtie dati un servisi WMS,metadata-language,lav
6c202b46-967a-4d57-a8b6-35c27ddf2671,pldu-riska-karu-atvrtie-dati-un-servisi-wms2,Plūdu riska karšu atvērtie dati un servisi WMS,progress,
6c202b46-967a-4d57-a8b6-35c27ddf2671,pldu-riska-karu-atvrtie-dati-un-servisi-wms2,Plūdu riska karšu atvērtie dati un servisi WMS,resource-type,service
6c202b46-967a-4d57-a8b6-35c27ddf2671,pldu-riska-karu-atvrtie-dati-un-servisi-wms2,Plūdu riska karšu atvērtie dati un servisi WMS,responsible-party,"[{""name"": ""Latvijas Vides, \u0123eolo\u0123ijas un meteorolo\u0123ijas centrs"", ""roles"": [""pointOfContact""]}]"
6c202b46-967a-4d57-a8b6-35c27ddf2671,pldu-riska-karu-atvrtie-dati-un-servisi-wms2,Plūdu riska karšu atvērtie dati un servisi WMS,spatial,"{""type"": ""Polygon"", ""coordinates"": [[[28.5, 55.6], [20.7, 55.6], [20.7, 58.1], [28.5, 58.1], [28.5, 55.6]]]}"
6c202b46-967a-4d57-a8b6-35c27ddf2671,pldu-riska-karu-atvrtie-dati-un-servisi-wms2,Plūdu riska karšu atvērtie dati un servisi WMS,spatial-data-service-type,view
6c202b46-967a-4d57-a8b6-35c27ddf2671,pldu-riska-karu-atvrtie-dati-un-servisi-wms2,Plūdu riska karšu atvērtie dati un servisi WMS,spatial-reference-system,
6c202b46-967a-4d57-a8b6-35c27ddf2671,pldu-riska-karu-atvrtie-dati-un-servisi-wms2,Plūdu riska karšu atvērtie dati un servisi WMS,spatial_harvester,true
6c202b46-967a-4d57-a8b6-35c27ddf2671,pldu-riska-karu-atvrtie-dati-un-servisi-wms2,Plūdu riska karšu atvērtie dati un servisi WMS,harvest_object_id,8e83c78d-36d5-47fd-8fca-18d8d224f2c1
6c202b46-967a-4d57-a8b6-35c27ddf2671,pldu-riska-karu-atvrtie-dati-un-servisi-wms2,Plūdu riska karšu atvērtie dati un servisi WMS,harvest_source_id,8497a799-fa2d-4134-b0a5-69796e672cd7
6c202b46-967a-4d57-a8b6-35c27ddf2671,pldu-riska-karu-atvrtie-dati-un-servisi-wms2,Plūdu riska karšu atvērtie dati un servisi WMS,harvest_source_title,Geoprodukti
e46ad60a-f9a3-46a7-84ad-d0bc24c26422,vides-piesrojuma-zioanas-vienbas-nitrti-wms,Vides piesārņojuma ziņošanas vienības (nitrāti) WMS,access_constraints,[]
e46ad60a-f9a3-46a7-84ad-d0bc24c26422,vides-piesrojuma-zioanas-vienbas-nitrti-wms,Vides piesārņojuma ziņošanas vienības (nitrāti) WMS,bbox-east-long,20.700
e46ad60a-f9a3-46a7-84ad-d0bc24c26422,vides-piesrojuma-zioanas-vienbas-nitrti-wms,Vides piesārņojuma ziņošanas vienības (nitrāti) WMS,bbox-north-lat,58.100
e46ad60a-f9a3-46a7-84ad-d0bc24c26422,vides-piesrojuma-zioanas-vienbas-nitrti-wms,Vides piesārņojuma ziņošanas vienības (nitrāti) WMS,bbox-south-lat,55.600
e46ad60a-f9a3-46a7-84ad-d0bc24c26422,vides-piesrojuma-zioanas-vienbas-nitrti-wms,Vides piesārņojuma ziņošanas vienības (nitrāti) WMS,bbox-west-long,28.500
e46ad60a-f9a3-46a7-84ad-d0bc24c26422,vides-piesrojuma-zioanas-vienbas-nitrti-wms,Vides piesārņojuma ziņošanas vienības (nitrāti) WMS,contact-email,janis.sire@lvgmc.lv
e46ad60a-f9a3-46a7-84ad-d0bc24c26422,vides-piesrojuma-zioanas-vienbas-nitrti-wms,Vides piesārņojuma ziņošanas vienības (nitrāti) WMS,coupled-resource,"[{""title"": [], ""href"": [""https://geolatvija.lv/geonetwork/srv/api/records/e01871aa-db88-4f09-ad6c-a4b5d1eef35e/formatters/xml""], ""uuid"": [""e01871aa-db88-4f09-ad6c-a4b5d1eef35e""]}]"
e46ad60a-f9a3-46a7-84ad-d0bc24c26422,vides-piesrojuma-zioanas-vienbas-nitrti-wms,Vides piesārņojuma ziņošanas vienības (nitrāti) WMS,dataset-reference-date,"[{""type"": ""publication"", ""value"": ""2024-08-14""}, {""type"": ""revision"", ""value"": ""2017-06-02""}, {""type"": ""creation"", ""value"": ""2024-08-14""}]"
e46ad60a-f9a3-46a7-84ad-d0bc24c26422,vides-piesrojuma-zioanas-vienbas-nitrti-wms,Vides piesārņojuma ziņošanas vienības (nitrāti) WMS,frequency-of-update,
